coenti;damesano;plajustado;margem;pl;AjustesContabeis;AjustesEconomicos;NovoPla;CMR
22926;200801;5450940,44;0;5473904,06;-22963,6199999992;0;0;0
25712;200801;162443466,18;0;165535734,47;-3092268,28999999;0;0;0
01147;200802;2852946,59;0;2852946,59;0;0;0;0
02119;200802;5292636,76;0;7387561,12;-2094924,36;0;0;0
06947;200201;0;0;0;0;0;0;0
06971;200201;0;0;0;0;0;0;0
08737;200201;0;0;0;0;0;0;0
10235;200201;0;0;0;0;0;0;0
10669;200201;0;0;0;0;0;0;0
21334;200201;0;0;0;0;0;0;0
22110;200201;0;0;0;0;0;0;0
25712;200201;0;0;0;0;0;0;0
26026;200201;0;0;0;0;0;0;0
27138;200201;0;0;0;0;0;0;0
05185;200202;0;0;0;0;0;0;0
05231;200202;0;0;0;0;0;0;0
05444;200202;0;0;0;0;0;0;0
05665;200202;0;0;0;0;0;0;0
06181;200202;0;0;0;0;0;0;0
06211;200202;0;0;0;0;0;0;0
06220;200202;0;0;0;0;0;0;0
06271;200202;0;0;0;0;0;0;0
06416;200202;0;0;0;0;0;0;0
06548;200202;0;0;0;0;0;0;0
06793;200202;0;0;0;0;0;0;0
06971;200202;0;0;0;0;0;0;0
10413;200202;0;0;0;0;0;0;0
10596;200202;0;0;0;0;0;0;0
11070;200202;0;0;0;0;0;0;0
21661;200202;0;0;0;0;0;0;0
23345;200202;0;0;0;0;0;0;0
01007;200203;0;0;0;0;0;0;0
05151;200203;0;0;0;0;0;0;0
05185;200203;0;0;0;0;0;0;0
05495;200203;0;0;0;0;0;0;0
05631;200203;0;0;0;0;0;0;0
06220;200203;0;0;0;0;0;0;0
06351;200203;0;0;0;0;0;0;0
06360;200203;0;0;0;0;0;0;0
06530;200203;0;0;0;0;0;0;0
06572;200203;0;0;0;0;0;0;0
06726;200203;0;0;0;0;0;0;0
10413;200203;0;0;0;0;0;0;0
10634;200203;0;0;0;0;0;0;0
11088;200203;0;0;0;0;0;0;0
05614;200204;0;0;0;0;0;0;0
06033;200204;0;0;0;0;0;0;0
06041;200204;0;0;0;0;0;0;0
06050;200204;0;0;0;0;0;0;0
06688;200204;0;0;0;0;0;0;0
06777;200204;0;0;0;0;0;0;0
06793;200204;0;0;0;0;0;0;0
10405;200204;0;0;0;0;0;0;0
10901;200204;0;0;0;0;0;0;0
11070;200204;0;0;0;0;0;0;0
22764;200204;0;0;0;0;0;0;0
28134;200204;0;0;0;0;0;0;0
01007;200205;0;0;0;0;0;0;0
05355;200205;0;0;0;0;0;0;0
05533;200205;0;0;0;0;0;0;0
05614;200205;0;0;0;0;0;0;0
05690;200205;0;0;0;0;0;0;0
05941;200205;0;0;0;0;0;0;0
06157;200205;0;0;0;0;0;0;0
06301;200205;0;0;0;0;0;0;0
06491;200205;0;0;0;0;0;0;0
06688;200205;0;0;0;0;0;0;0
06882;200205;0;0;0;0;0;0;0
06921;200205;0;0;0;0;0;0;0
06998;200205;0;0;0;0;0;0;0
08141;200205;0;0;0;0;0;0;0
09938;200205;0;0;0;0;0;0;0
10120;200205;0;0;0;0;0;0;0
10901;200205;0;0;0;0;0;0;0
11134;200205;0;0;0;0;0;0;0
22268;200205;0;0;0;0;0;0;0
25585;200205;0;0;0;0;0;0;0
05118;200206;0;0;0;0;0;0;0
05282;200206;0;0;0;0;0;0;0
05282;201109;143145398,61;0;166645962,72;-23500564,11;0;0;0
05321;201109;3078351838,67875;0;9542573365,77309;-6464221527,09434;0;0;0
05754;201109;57377145,71;0;58095145,17;-717999,460000001;0;0;0
05819;201109;28781483,22;0;29437696,53;-656213,310000002;0;0;0
06041;201109;134583907,97;0;2849347648,35985;-2714763740,38985;0;0;0
06301;201109;11510222,48;0;11675824,95;-165602,469999999;0;0;0
06467;201109;82395609,14;0;87755715,17;-5360106,03;0;0;0
06955;201109;104073187,77;0;907929318,318742;-803856130,548742;0;0;0
06998;201109;14288719,66;0;24302955,77;-10014236,11;0;0;0
09938;201109;120737164,23;0;126281722,17;-5544557,94;0;0;0
10014;201109;2160910,05;0;4189108,25;-2028198,2;0;0;0
11029;201109;4393817,83;0;5617263,21;-1223445,38;0;0;0
28258;201109;21833338,92;0;23265083,15;-1431744,23;0;0;0
04251;201110;704172048,38;0;725064488,21;-20892439,83;0;0;0
04669;201110;68224836,09;0;68918538,03;-693701,939999998;0;0;0
05754;201110;58097206,82;0;58760213,88;-663007,060000002;0;0;0
05991;201110;113500401,25;0;114614625,76;-1114224,51000001;0;0;0
06084;201110;13025816,22;0;13655648;-629831,779999999;0;0;0
06122;201110;121644014,07;0;122086898,28;-442884,210000008;0;0;0
06181;201110;352313624,18;0;440803396,91;-88489772,73;0;0;0
06301;201110;11599835,05;0;11747332,84;-147497,789999999;0;0;0
06912;201110;22084886,52;0;22267324,3;-182437,780000001;0;0;0
08737;201110;100626645,77;0;203527255,59;-102900609,82;0;0;0
23345;201110;68489673,86;0;68524047,92;-34374,0600000024;0;0;0
26026;201110;90408710,97;0;295356481,51;-204947770,54;0;0;0
28932;201110;159556133,18;0;257520419,32;-97964286,14;0;0;0
02119;201111;6083732,72;0;6232770,97;-149038,25;0;0;0
02879;201111;21324405,23;0;21328072,81;-3667,57999999821;0;0;0
03182;201111;715576692,38;0;716452343,68;-875651,299999952;0;0;0
03671;201111;20544267,43;0;20627290,11;-83022,6799999997;0;0;0
04740;201111;110676707,94;0;111361109,24;-684401,299999997;0;0;0
05011;201111;327139016,23;0;356729967,08;-29590950,85;0;0;0
05053;201111;40707379,94;0;69024081,51;-28316701,57;0;0;0
05096;201111;1981557095,6;0;6996800280,11;-5015243184,51;0;0;0
05274;201111;77367843,09;0;77964748,21;-596905,11999999;0;0;0
05436;201111;187523431;0;208586686;-21063255;0;0;0
05665;201111;151326485,45;0;176980398,46;-25653913,01;0;0;0
05843;201111;100056962,5;0;274096427;-174039464,5;0;0;0
06157;201111;19771356,77;0;19810379,44;-39022,6700000018;0;0;0
06360;201111;15645436,17;0;15646710,9;-1274,73000000045;0;0;0
06548;201111;198899435,88;0;245262587,57;-46363151,69;0;0;0
06696;201111;13258369,74;0;13293910,58;-35540,8399999999;0;0;0
06785;201111;1205563348,44;0;1222474084,92;-16910736,48;0;0;0
06866;201111;4681744513,5;0;4999498265,97;-317753752,47;0;0;0
11096;201111;6937914,33;0;6981510,75;-43596,4199999999;0;0;0
11126;201111;673410,66;0;685360,37;-11949,71;0;0;0
23566;201111;508480951,04;0;567860306,54;-59379355,5;0;0;0
24813;201111;3124952,09;0;3302856,89;-177904,8;0;0;0
04561;201112;22386632,75;0;22601007,78;-214375,030000001;0;0;0
05274;201112;77883321,32;0;78434621,22;-551299,900000006;0;0;0
06084;201112;12234222,81;0;12819465,63;-585242,82;0;0;0
06220;201112;226651346,57;0;318727637,16;-92076290,59;0;0;0
06831;201112;21928764,52;0;22390390,63;-461626,109999999;0;0;0
08737;201112;103800444,22;0;202957372,14;-99156927,92;0;0;0
10847;201112;19165660,52;0;19177267,51;-11606,9900000021;0;0;0
11088;201112;2894128,12;0;2900663,25;-6535,12999999989;0;0;0
22926;201112;5501673,21;0;5501673,21;0;0;0;0
01007;201201;46201350,38;0;46407762,22;-206411,839999996;0;0;0
02879;201201;21811332,09;0;21992686,26;-181354,170000002;0;0;0
04359;201201;16724259,03;0;16822256,64;-97997,6100000013;0;0;0
06041;201201;155748478,17;0;2871316453,99;-2715567975,82;0;0;0
06106;201201;1578524143,71;0;2089956511,49;-511432367,78;0;0;0
06467;201201;85159692,29;0;88628830,87;-3469138,58;0;0;0
06785;201201;738226064,51;0;753277605,91;-15051541,4;0;0;0
06866;201201;4292618163,44;0;4637714462,17;-345096298,73;0;0;0
08141;201201;339980768,3;0;359854048,43;-19873280,13;0;0;0
09938;201201;142312074,88;0;147625948,55;-5313873,67000002;0;0;0
10014;201201;2137232,62;0;4157640,24;-2020407,62;0;0;0
11096;201201;6786944,95;0;6819664,74;-32719,79;0;0;0
11134;201201;31596585,47;0;34361478,35;-2764892,88;0;0;0
26026;201201;77255829,89;0;284539707,18;-207283877,29;0;0;0
28258;201201;23848852,2;0;24321710,97;-472858,77;0;0;0
38873;201201;605656858;0;605993344;-336486;0;0;0
39764;201201;83506482,5;0;83521715,24;-15232,7399999946;0;0;0
01431;201202;35739011,64;0;35767282,95;-28271,3100000024;0;0;0
05321;201708;2351687001,28;0;6820683182,03;-4468996180,75;14727124,0719981;2366414125,352;712757261,497306
05495;201708;604834689,9;0;1670928940,29;-1066094250,39;20650337,83;625485027,73;434228137,19
06211;201708;216191215,65;0;264842854,39;-48651638,74;380666,219999999;216571881,87;107949000,02
06351;201708;496711181,81;0;572315390,6;-75604208,79;9010364,70999998;505721546,52;280771072,22
06513;201708;898233114,27;0;1964114788,27;-1065881674;0;898233114,27;385846594,7
10898;201708;33110715,38;0;36550875,78;-3440160,4;617186,260000002;33727901,64;5485981,33
10901;201708;22087372,81;0;22087372,81;0;821500,350000001;22908873,16;7207642,92
10987;201708;46096944,37;0;46098283,43;-1339,06000000238;9763456,79;55860401,16;12108299,5
11134;201708;40799590,35;0;42850763,02;-2051172,67;2049075,21;42848665,56;15476787,23
17400;201708;292188626,69;0;302105476,66;-9916849,97000003;21227088,23;313415714,92;212955394,55
23540;201708;23733981,14;0;32613695,89;-8879714,75;0;23733981,14;10800000
34819;201708;268108680,85;0;270113577,31;-2004896,46000001;1465189,66;269573870,51;101105983,81
03417;201709;20947752,09;0;21079510,93;-131758,84;0;20947752,09;0
04367;201709;213831614,05;0;214873336,48;-1041722,42999998;511677,939999998;214343291,99;125245379,06
05690;201709;58849630,01;0;59155863,62;-306233,609999999;1860184,18;60709814,19;29723399,97
05720;201709;609166427,96;0;1134222143,86;-525055715,9;438164814,55;1047331242,51;512344718,34
05886;201709;2380405759,34;0;3934001395,49;-1553595636,15;9764319,39992046;2390170078,73992;1629416941,03874
06220;201709;239002331,5;0;280767100,7;-41764769,2;69410286,5;308412618;267136985
06301;201709;148517795,52;0;149017300,18;-499504,659999996;1417509,64999998;149935305,17;95213454,49
10979;201709;1906237,68;0;1925427,65;-19189,97;4622,81000000006;1910860,49;412922,88
11096;201709;1267254,21;0;1268437,25;-1183,04000000004;11213,76;1278467,97;113623,09
26158;201709;273716993;0;273774688,46;-57695,4599999785;7880887,6962468;281597880,696247;17371033,6014066
02101;201710;199259846,52;0;321277458,2;-122017611,68;100966274,34;300226120,86;245224763,74
02119;201710;9583480,78;0;9741250,39;-157769,610000001;0;9583480,78;6200000
02895;201710;62708358,92;0;64436242,07;-1727883,15;0;62708358,92;15000000
03271;201710;30196115,6;0;30332424,44;-136308,84;0;30196115,6;15000000
04359;201710;19333610,69;0;19513525,51;-179914,82;0;19333610,69;15000000
05312;201710;1676243121,33;0;1998673900,62;-322430779,29;32663509,5979824;1708906630,92798;1323191386,36247
05401;201710;18998570,06;0;19207470;-208899,940000001;0;18998570,06;15000000
05941;201710;100075008,49;0;113097310,13;-13022301,64;194483,560000002;100269492,05;87352230,08
06157;201710;21346057,36;0;21993214,25;-647156,890000001;0;21346057,36;0
06921;201710;31262204,62;0;55846745,06;-24584540,44;479475,379999999;31741680;24622826,41
10898;201710;33997032,6;0;37438888,48;-3441855,88;617186,259999998;34614218,86;5485981,33
25585;201710;478616746,61;0;478765151,12;-148404,50999999;86219859,78;564836606,39;120520429,22
32875;201710;263044636,2;0;263232293,1;-187656,900000006;14463825;277508461,2;123941651
36099;201710;86765071,59;0;309416920,16;-222651848,57;-14941;86750130,59;60000000
39764;201710;79770273,74;0;80074215,15;-303941,410000011;0;79770273,74;60000000
01619;201711;31392428,29;0;31531126,81;-138698,52;0;31392428,29;15000000
02143;201711;176603895,26;0;316135118,81;-139531223,55;97038,25;176700933,51;79647179,09
01627;201612;61298563,52;0;61586279,65;-287716,129999995;154951,199999996;61453514,72;17029693,54
04936;201612;586944,73;0;590093,77;-3149,04000000004;0;586944,73;3000000
05142;201612;547751682,57;0;1063395530,26;-515643847,69;20174762,2299999;567926444,8;315169196,51
05185;201612;791571118,44;0;899457644,57;-107886526,13;3927719,30999994;795498837,75;555074327,82
05401;201612;18031312,42;0;18304081,88;-272769,459999997;0;18031312,42;15000000
06572;201612;971106078,55;0;1097257001,41;-126150922,86;7979477,72000003;979085556,27;827053889,48
09938;201612;248679828,62;0;253991486,24;-5311657,62;1621172,87;250301001,49;74232141,84
10065;201612;-184519206,9;0;-32632016,42;-151887190,48;9747792,06;-174771414,84;35160564,68
10987;201612;41032615,82;0;41033462,32;-846,5;6279985,82;47312601,64;8563473,45
21628;201612;26267369,2;0;31348335,29;-5080966,09;0;26267369,2;10800000
23540;201612;15811429,81;0;26000000;-10188570,19;-1,72000000067055;15811428,09;10800000
31623;201612;2706768697,74;0;3328216527,71;-621447829,97;0;2706768697,74;841190442,91
34665;201612;313476386,89;0;313476386,89;0;0;313476386,89;60000000
34819;201612;282153377,11;0;282574598,87;-421221,75999999;1819052,44999999;283972429,56;80936736,01
01970;201701;27193244,13;0;31187806,3;-3994562,17;98918,5100000016;27292162,64;15000000
02143;201701;187063743,66;0;291128804,66;-104065061;249456,939999998;187313200,6;66751302,22
03298;201701;96139572,61;0;97474249,45;-1334676,84;15250752,28;111390324,89;78395826,19
03417;201701;20142448,39;0;20249763,83;-107315,439999998;0;20142448,39;0
04928;201701;18039082;0;18487707,99;-448625,989999998;0;18039082;15000000
04952;201701;18084341,85;0;18206476,36;-122134,509999998;131922,169999998;18216264,02;16334864,69
05193;201701;106244416,23;0;115035584,81;-8791168,58;3596789,48999999;109841205,72;60020682,84
05843;201701;170465299,53;0;220347032,24;-49881732,71;502874,620000005;170968174,15;32228990,07
06017;201701;30519427,87;0;30912751,68;-393323,809999999;-3076,5;30516351,37;5601124,58
06084;201701;28836318,44;0;29300398,95;-464080,509999998;0;28836318,44;15000000
06122;201701;199986850,28;0;204715010,73;-4728160,44999999;474495,620000005;200461345,9;32145922,21
06831;201701;42345190,63;0;44428433,4;-2083242,77;82525,1699999943;42427715,8;34265924,09
10138;201701;17020925,64;0;17044536,38;-23610,7399999984;0;17020925,64;0
28258;201701;17888601,68;0;18137152,99;-248551,309999999;10800000;28688601,68;10800000
38873;201701;660294787,59;0;660323269,44;-28481,8500000238;0;660294787,59;31352791,9
02542;201702;21930085;0;21930085;0;230661,739999998;22160746,74;15000000
03328;201702;27859038,01;0;35289357,84;-7430319,83;51356,5099999979;27910394,52;15990524,91
05177;201702;507877741,17;0;760599306,2;-252721565,03;-1262249,75;506615491,42;494295438,03
06181;201702;455772349,63;0;529158776,99;-73386427,36;1799705,94999999;457572055,58;393104636,13
06190;201702;1041543972,74;0;1159577285,85;-118033313,11;8519100,5;1050063073,24;790840095,06
06211;201702;190769412,37;0;239899036,49;-49129624,12;328434,090000004;191097846,46;108862296,05
06238;201702;1992951631,05;0;2667009166,7;-674057535,65;23196823,3800001;2016148454,43;995578737,02
06564;201710;280568005,25;0;292461778,3;-11893773,05;3181211,30635357;283749216,556354;136973267,602672
06572;201710;992314862,61;0;1118325473,44;-126010610,83;10786858,02;1003101720,63;832363608,78
06696;201710;84421965,32;0;137044425,31;-52622459,99;0;84421965,32;66666300,36
06866;201710;6268088121,36;0;6521285304,46;-253197183,1;1898115862,92;8166203984,28;3550849723,39
06947;201710;274006408,85;0;944329899,57;-670323490,72;7185031,21028739;281191440,060287;150426477,598751
21491;201710;15525469,98;0;15546761,34;-21291,3599999994;0;15525469,98;10800000
30201;201710;101243405,43;0;104382228,68;-3138823,25;0;101243405,43;60000000
31623;201710;2509409701,5;0;3484871974,36;-975462272,86;18591972,6199999;2528001674,12;886019916,68
33294;201710;180604058,57;0;180779215,04;-175156,469999999;302637,5;180906696,07;60000000
37052;201710;395424998,56;0;395459137,59;-34139,0299999714;0;395424998,56;60000000
01741;201711;22077856,43;0;22233880,38;-156023,949999999;0;22077856,43;15000000
01937;201711;73295620,59;0;93238780,66;-19943160,07;54627067,51;127922688,1;77892975
02101;201711;196831641,49;0;321344833,99;-124513192,5;100966274,34;297797915,83;245224763,74
02852;201711;145952874,91;0;329533442,5;-183580567,59;0;145952874,91;66048944,17
02950;201711;70745929,5;0;100448432,77;-29702503,27;0;70745929,5;44292736,38
03069;201711;104439409,06;0;105423630,36;-984221,299999997;1819302,58;106258711,64;56553385,49
03298;201711;93412459,06;0;95226938,01;-1814478,95;16492855,14;109905314,2;79271609,38
02461;201809;149546696,34;0;152850960,45;-3304264,10999998;3965078,16999999;153511774,51;29652448,73
02852;201809;185358331,41;0;275485535,29;-90127203,88;0;185358331,41;103631514,34
03671;201809;23145767,8;0;23368971,82;-223204,02;280934,419999998;23426702,22;16027182,36
03794;201809;21484638,8;0;21834070,27;-349431,469999999;0;21484638,8;15000000
04715;201809;21241100,3;0;21285682,11;-44581,8099999987;0;21241100,3;15000000
05045;201809;71947719,48;0;176852527,75;-104904808,27;0;71947719,48;15000000
05096;201809;2066974167,99;0;2885086468,83;-818112300,84;283215213,626005;2350189381,616;1967840967,89623
05312;201809;1325344920,55;0;1605673560,2;-280328639,65;116311669,71;1441656590,26;1128090254,8
05720;201809;571991710,21;0;1215897418,89;-643905708,68;14828056,67;586819766,88;412661289,24
05908;201809;168530207,1;0;398843707,29;-230313500,19;0;168530207,1;103841513,26
06017;201809;25648578,77;0;26841639,26;-1193060,49;-10067,0999999978;25638511,67;15000000
06084;201809;31382342,76;0;31686250,88;-303908,119999997;0;31382342,76;15000000
06173;201809;16205947,57;0;16640200,14;-434252,57;0;16205947,57;15000000
06548;201809;389105101,926734;0;450655510,35;-61550408,4232664;4984974,46820396;394090076,394938;236908713,178681
06866;201809;4687811012,41;0;4927972204,67;-240161192,26;2359527782,12;7047338794,53;3971984881,94
06912;201809;77824341,83;0;77824341,83;0;0;77824341,83;15000000
06947;201809;280628002,32;0;1099041700,92;-818413698,6;5582724,44724685;286210726,767247;114754045,7904
28932;201809;155188013,85;0;234014755,15;-78826741,3;7287569,95000002;162475583,8;33342658,02
02542;201810;30935393,1;0;31133432,09;-198038,989999998;0;30935393,1;15000000
03328;201810;42407507,5;0;48024899,34;-5617391,84;0;42407507,5;15000000
03654;201810;66185225,56;0;66390453,12;-205227,559999995;7776661,17999999;73961886,74;48461084,62
04111;201810;29876683,27;0;30041848,9;-165165,629999999;0;29876683,27;15000000
04715;201810;21295973,42;0;21326087,96;-30114,5399999991;0;21295973,42;15000000
05533;201810;914227336,79;0;916125256,56;-1897919,76999998;12661946,2490448;926889283,039045;38871128,1709905
05631;201810;3461439607,76;0;3721506919,96;-260067312,2;51259867,1099997;3512699474,87;899232821,92
06360;201810;15813574,04;0;15859867,31;-46293,2700000014;0;15813574,04;13800000
06530;201810;241033392,481;0;262059265,14;-21025872,659;4384903,02000001;245418295,501;66871641,94
06564;201810;322885726,03;0;323439227,55;-553501,519999981;15209147,1333327;338094873,163333;110291658,376758
11126;201810;222551,4;0;222551,4;0;185,23000000001;222736,63;49330,69
24813;201810;12793227,54;0;12800458,55;-7231,01000000164;0;12793227,54;10800000
25429;201810;20103410,41;0;20112814,14;-9403,73000000045;0;20103410,41;10800000
29319;201810;181653199,33;0;331606295,89;-149953096,56;2727361;184380560,33;66165080,57
30074;201810;234522744,19;0;245135956,99;-10613212,8;5133268,21000001;239656012,4;100290504,7
01627;201811;72003045,16;0;72373438,74;-370393,579999998;0;72003045,16;15000000
01937;201811;76988450,39;0;95202979,21;-18214528,82;7857837,06999999;84846287,46;24909673,31
02801;201811;12262800;0;12340852,42;-78052,4199999999;40278,3200000003;12303078,32;4633027,28
03298;201811;78940415,14;0;80671331,91;-1730916,77;13525034,1;92465449,24;81146363,91
03387;201811;5852705,37;0;5981969,86;-129264,49;0;5852705,37;3400000
04715;201811;21345662,39;0;21361309,66;-15647,2699999996;0;21345662,39;15000000
05045;201811;76592119;0;183999998,83;-107407879,83;0;76592119;15000000
06084;201811;30777856,94;0;31104365,88;-326508,939999998;0;30777856,94;15000000
06181;201811;383176536,89;0;442497482,64;-59320945,75;3434593,19999999;386611130,09;280326835,13
06360;201811;15692159,16;0;15721931,58;-29772,4199999999;0;15692159,16;13800000
06564;201811;340542450,84;0;340955697,33;-413246,49000001;15209147,1333327;355751597,973333;110291658,376758
06602;201811;371246478,33;0;402451197,54;-31204719,21;2664283,54000002;373910761,87;84911849,76
06912;201811;77139185,1;0;77139185,1;0;0;77139185,1;15000000
10413;201811;95068136,52;0;95131420,33;-63283,8100000024;0;95068136,52;2806264,56
11088;201811;1482552,38;0;1987793,1;-505240,72;86508,8;1569061,18;635968,64
21491;201811;17249504,35;0;17274013,98;-24509,629999999;0;17249504,35;10800000
02852;201812;143670132,86;0;240906935,94;-97236803,08;0;143670132,86;78755888,94
03654;201812;66760152,78;0;66787153,81;-27001,0300000012;12827771,53;79587924,31;63356317,54
03727;201812;66179609,63;0;66556527,18;-376917,549999997;0;66179609,63;15000000
03794;201812;21762795,08;0;22015168,39;-252373,310000002;0;21762795,08;15000000
04707;201812;2052112209,79;0;2875598198,5;-823485988,71;1316181692,3;3368293902,09;1999649072,99
04715;201812;21248625,67;0;21293207,48;-44581,8099999987;0;21248625,67;15000000
05142;201812;546702925,82;0;1287160809,97;-740457884,15;22933749,3599999;569636675,18;331463594,06
05185;201812;914191772,9;0;965445870,47;-51254097,5700001;17378257,49;931570030,39;621389654,55
06033;201812;139330610,08;0;145821361,74;-6490751,66;51516599,88;190847209,96;177411200,08
05819;201907;40434517,77;0;41475181,04;-1040663,27;275090,25;40709608,02;29073349,86
05991;201907;296435449,12;0;843162259,01;-546726809,89;5409170,87;301844619,99;105032041,82
06157;201907;29946075,64;0;46045368,43;-16099292,79;0;29946075,64;15000000
06173;201907;21788726,58;0;22185408,41;-396681,830000002;0;21788726,58;15000000
06751;201907;141021911,98;0;208918643,65;-67896731,67;3524552,65000001;144546464,63;127365100,07
08141;201907;994380829,07;0;1050192853,24;-55812024,17;61001755,67;1055382584,74;343118656,65
11134;201907;56698946,31;0;59209919,74;-2510973,43;1953042,98;58651989,29;14812410,81
21318;201907;40906697,4;0;40997362,76;-90665,3599999994;96420,6499999985;41003118,05;10896420,65
25585;201907;377477008,67;0;415719559,35;-38242550,68;73315225,61;450792234,28;128337362,95
37052;201907;422889515,13;0;423091404,33;-201889,199999988;173028,550000012;423062543,68;61154427,84
02801;202101;14973363,04;0;15069189,48;-95826,4400000013;48214,9700000007;15021578,01;10106259,35
03646;202101;19181723,28;0;25750996,48;-6569273,2;0;19181723,28;15000000
03654;202101;130980563,35;0;135641887,29;-4661323,94;61914517,32;192895080,67;182989358,91
04715;202101;21273900,22;0;21302834,76;-28934,5400000028;0;21273900,22;15000000
04952;202101;71779475,57;0;72063242,63;-283767,060000002;5877699,12;77657174,69;48577485,82
05282;202101;122331071,03;0;1638110098,22;-1515779027,19;1134175138,34;1256506209,37;518169247,58
05631;202101;1644029583,33;0;2678662801,81;-1034633218,48;24850999,1300001;1668880582,46;637327425,57
05843;202101;429105890,55;0;488952059,04;-59846168,49;2470267,43000001;431576157,98;29140254,55
05908;202101;130859067,99;0;422436072,12;-291577004,13;0;130859067,99;108280926,42
06238;202101;1515006478,44;0;2709651889,74;-1194645411,3;199492784,15;1714499262,59;935215246,13
06793;202101;45255071,56;0;45628250,6;-373179,039999999;2427247,75;47682319,31;24523732,42
06947;202101;293807242,84;0;1586049559,54;-1292242316,7;31958647,42;325765890,26;152971307,35
01970;202102;93683875,92;0;95955384,19;-2271508,27;1871753,72;95555629,64;16311146,13
02020;202102;49691176,78;0;49996011,59;-304834,810000002;0;49691176,78;15000000
02143;202102;207759357,09;0;251726476,79;-43967119,7;9358621,27000001;217117978,36;150285295,18
02461;202102;184728143,06;0;188897108,34;-4168965,28;1774648,34999999;186502791,41;38958167,91
02542;202102;33531548,78;0;34103944,5;-572395,719999999;0;33531548,78;15000000
02798;202102;102041925,29;0;123631026,5;-21589101,21;2897748,27;104939673,56;86268034,26
03646;202102;18670864,4;0;25523163,86;-6852299,46;0;18670864,4;15000000
04669;202102;287551063,48;0;371651399,51;-84100336,03;101070759,93;388621823,41;222212531,29
04715;202102;21289164,9;0;21303632,17;-14467,2700000033;0;21289164,9;15000000
04928;202102;37336035,08;0;37742248,8;-406213,719999999;0;37336035,08;31687908,98
05096;202102;2629374968,7;0;3194154171,23;-564779202,53;193858843,821317;2823233812,52132;2269989516,3399
05312;202102;1489249485,72;0;1647723306,79;-158473821,07;168580725,357787;1657830211,07779;1036854970,31737
06513;202102;877625895,688379;0;1923610856,22;-1045984960,53162;22223733,7988983;899849629,487277;256969334,75586
06564;202102;195994167,89;0;229755328,98;-33761161,09;5661637,16485026;201655805,05485;114337210,686286
28258;202102;18433971,02;0;19419655,03;-985684,010000002;1132341,31;19566312,33;10800000
29319;202102;218567656,77;0;351689049,9;-133121393,13;57840756,28;276408413,05;113153975,17
34819;202102;272872116,87;0;335423506,23;-62551389,36;2500833,58999997;275372950,46;130127840,62
37052;202102;425265534,86;0;425499886,26;-234351,399999976;9812883,34999996;435078418,21;87985583,89
39764;202102;73952974,63;0;74086445,8;-133471,170000002;0;73952974,63;60000000
01015;202103;1216853999,76;0;1254045697,01;-37191697,25;11566185,9629531;1228420185,72295;586144894,744798
01619;202103;34465690,67;0;34465690,67;0;0;34465690,67;15000000
01741;202103;39639817,24;0;47358270,01;-7718452,77;496991,879999995;40136809,12;29730868,82
01970;202103;93822242,4;0;96228649,02;-2406406,61999999;1871753,72;95693996,12;16311146,13
03387;202103;6561362,19;0;6757439,48;-196077,29;0;6561362,19;3400000
03654;202103;152295348,46;0;156639185,76;-4343837,29999998;61914517,32;214209865,78;182989358,91
03794;202103;22443427,63;0;22674809,18;-231381,550000001;0;22443427,63;15000000
05045;202103;61245114,26;0;173682017,87;-112436903,61;0;61245114,26;8410839,56
05533;202103;824164122,23;0;841264793,51;-17100671,28;3462788,49000001;827626910,72;18462788,5
06122;202103;175908104,87;0;184187608,19;-8279503,31999999;0;175908104,87;25496150,52
06548;202103;381463353,749599;0;410411817,98;-28948464,230401;4218844,79470056;385682198,5443;213536754,9957
10448;202103;132318025,18;0;132517783,06;-199757,879999995;7477820;139795845,18;48705903,17
22683;202103;28713041,38;0;28713041,45;-0,0700000002980232;0;28713041,38;10800000
33294;202103;205699554,38;0;205748370,43;-48816,0500000119;5376290,97995904;211075845,359959;83287599,273419
01121;202104;48761720,63;0;48786295,82;-24575,1899999976;0;48761720,63;15000000
01261;202104;11894334,78;0;11943295,44;-48960,6600000001;0;11894334,78;3545626,66463414
01554;202104;4287648,06;0;4311947,03;-24298,9700000007;0;4287648,06;3400000
01589;202104;26573631,93;0;32999972,17;-6426340,24;0;26573631,93;15000000
02852;202104;148894133,25;0;297214929,5;-148320796,25;2622374,55000001;151516507,8;77425258,61
03417;202104;31176323,74;0;31229370,06;-53046,3200000003;0;31176323,74;15000000
03654;202104;152094502,82;0;157764319,59;-5669816,77000001;61914517,32;214009020,14;182989358,91
05631;202104;1068102314,99;0;2095593279,2;-1027490964,21;24850999,1299999;1092953314,12;637327425,57
06190;202104;1628960151,88;0;3362088292,38;-1733128140,5;37530249,3;1666490401,18;1084284064,22
06351;202104;535073524,13;0;698476156,75;-163402632,62;18726923,7468608;553800447,876861;219450210,576015
06572;202104;917402134,02;0;1190762192,94;-273360058,92;23647352,5500001;941049486,57;642876528,46
06688;202104;126138171,07;0;126171477,8;-33306,7300000042;0;126138171,07;15000000
10901;202104;22798349,09;0;22798349,09;0;2087689,12;24886038,21;6253994,3
11088;202104;2107360,18;0;3058549,42;-951189,24;966,520000000019;2108326,7;183515,57
21334;202104;100958735,02;0;152418494,53;-51459759,51;229126612,05;330085347,07;186549542,33
32875;202104;229875740,63;0;230890955,42;-1015214,78999999;7978676,91;237854417,54;89338625,16
